id,image1,image2,image3,trial,triplet_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n07860988_9321.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07860988_41931.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07860988_9442.JPEG,75,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n07590611_24775.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07590611_12913.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07590611_17896.JPEG,76,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01629819_24986.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01629819_11371.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01629819_1493.JPEG,77,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01985128_3352.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01924916_2020.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01924916_8425.JPEG,78,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03000684_907.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_17093.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03938244_25726.JPEG,79,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04254680_5346.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04254680_5744.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04254680_7769.JPEG,80,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04552348_21683.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04266014_5804.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03977966_6106.JPEG,81,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04005630_111339.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03888257_34157.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04005630_107671.JPEG,82,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04286575_32429.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04286575_17762.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04286575_13968.JPEG,83,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n12768682_6060.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n12768682_41816.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n12768682_14280.JPEG,84,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02795169_26180.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02219486_23704.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01978455_2626.JPEG,85,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02231487_5307.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04069434_18308.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04590129_66569.JPEG,86,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04476259_13040.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04476259_4523.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04476259_472.JPEG,87,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04591713_6759.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02977058_25564.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07745940_7959.JPEG,88,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n12267677_28474.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n12267677_22595.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04553703_23527.JPEG,89,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03976467_9095.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02277742_3997.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03976467_9705.JPEG,90,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01774384_2754.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07614500_2462.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01774384_10541.JPEG,91,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02437312_8130.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02444819_9930.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03884397_28909.JPEG,92,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03868863_4330.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03868863_21272.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03868863_7836.JPEG,93,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03109150_9116.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04596742_15400.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04596742_51027.JPEG,94,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01498041_12537.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02410509_1864.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02978881_9845.JPEG,95,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03721384_12914.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03196217_2922.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03584829_11310.JPEG,96,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02641379_27979.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02641379_7184.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02641379_6922.JPEG,97,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04476259_7330.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04476259_64819.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04476259_11257.JPEG,98,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02909870_4801.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02125311_18366.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02909870_22324.JPEG,99,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03781244_10840.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03781244_4893.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03781244_111202.JPEG,100,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04067472_1184.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04067472_3278.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04067472_4282.JPEG,101,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02655020_1366.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07714571_1318.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02606052_1379.JPEG,102,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02500267_4974.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02500267_7533.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04371430_3613.JPEG,103,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n06874185_8189.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03337140_1764.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n12985857_3245.JPEG,104,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03690938_7688.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04371774_7022.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03196217_6080.JPEG,105,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n07613480_5085.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07613480_5943.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07613480_8954.JPEG,106,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03584829_18062.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01491361_5785.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01491361_4646.JPEG,107,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04023962_48350.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04023962_16987.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04023962_8854.JPEG,108,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02259212_3407.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02794156_11691.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03724870_21263.JPEG,109,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03773504_15170.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03773504_17884.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03773504_2739.JPEG,110,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04317175_1238.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04317175_9479.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04317175_9399.JPEG,111,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04019541_796.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02951585_25562.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04229816_6754.JPEG,112,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02115913_590.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02115913_10682.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02115913_9798.JPEG,113,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04152593_6696.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02877765_3286.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04152593_80535.JPEG,114,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02787622_1173.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02787622_20573.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02787622_2806.JPEG,115,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02917067_28006.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03445777_10723.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04525038_10642.JPEG,116,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02804610_4407.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02412080_10389.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09256479_12552.JPEG,117,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01877812_960.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01877812_9827.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01877812_1208.JPEG,118,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03388183_18837.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01775062_1066.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03250847_9550.JPEG,119,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02797295_86.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07930864_4588.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02361337_650.JPEG,120,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03345487_3499.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03345487_5518.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03888605_27131.JPEG,121,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04243546_3418.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04243546_1615.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04243546_25114.JPEG,122,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03028079_1381.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03028079_13542.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03028079_31112.JPEG,123,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03534580_84.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03534580_12913.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03534580_325.JPEG,124,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04326547_27109.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02129165_13822.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02364673_9830.JPEG,125,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03649909_5442.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07684084_3276.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02363005_4863.JPEG,126,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02412080_8771.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02412080_33235.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02412080_8255.JPEG,127,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03908714_2050.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02640242_6286.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03676483_35927.JPEG,128,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03841143_11611.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03841143_9768.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03841143_13614.JPEG,129,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04019541_60707.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02129165_771.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03445924_3122.JPEG,130,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01943899_8259.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01943899_26707.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01943899_32251.JPEG,131,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02233338_5273.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02233338_1268.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03785016_4989.JPEG,132,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03874599_8376.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03874599_4094.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03874599_4970.JPEG,133,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02749479_4430.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03032252_64292.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02229544_1106.JPEG,134,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03976657_52114.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03976657_3583.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03976657_64627.JPEG,135,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03991062_5511.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03991062_11941.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03991062_15751.JPEG,136,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04275548_8865.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04275548_4532.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04275548_1370.JPEG,137,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03590841_6778.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03590841_5471.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03590841_11001.JPEG,138,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n09835506_8390.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03133878_3371.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04152593_3500.JPEG,139,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03259280_9447.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03782006_32826.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03782006_9217.JPEG,140,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03041632_26405.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03325584_10126.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02643566_5228.JPEG,141,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03876231_10690.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03876231_14687.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03876231_11420.JPEG,142,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04461696_5653.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03961711_12832.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04243546_20938.JPEG,143,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04162706_19577.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01983481_2447.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01983481_19871.JPEG,144,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03445924_908.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03445924_26758.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03445924_22524.JPEG,145,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01930112_9356.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03916031_10788.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03530642_37653.JPEG,146,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03777754_77.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04004767_9376.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03777754_9717.JPEG,147,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02422699_10121.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03770439_36350.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04265275_6769.JPEG,148,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_5520.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02877765_4573.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07717556_2786.JPEG,149,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n09421951_17969.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02966687_1449.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03657121_19183.JPEG,150,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01773157_5631.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01773157_9786.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01773157_1674.JPEG,151,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n15075141_14737.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n15075141_2082.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n15075141_13141.JPEG,152,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01871265_6306.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01871265_3587.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01871265_1738.JPEG,153,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02231487_244.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04228054_145.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02231487_2407.JPEG,154,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02437312_10508.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03837869_4996.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02437312_8651.JPEG,155,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n07720875_481.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07720875_5440.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07720875_714.JPEG,156,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02483362_248.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02417914_1409.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02510455_90620.JPEG,157,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_16727.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_11116.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_2088.JPEG,158,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04392985_9290.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04392985_5765.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04392985_4019.JPEG,159,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02782093_1566.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04200800_25742.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04179913_11235.JPEG,160,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03958227_6326.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03958227_2013.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03958227_13303.JPEG,161,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03598930_13330.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03598930_25421.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03598930_5596.JPEG,162,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04409515_9769.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04409515_17988.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04409515_2420.JPEG,163,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03944341_9834.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03958227_3956.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02974003_7620.JPEG,164,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02417914_14505.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02417914_12686.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02417914_13888.JPEG,165,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04447861_18737.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04447861_4688.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04447861_7005.JPEG,166,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02443114_21331.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07730033_776.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02916936_5509.JPEG,167,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02236044_1134.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02236044_16550.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02236044_2049.JPEG,168,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03467068_12470.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03345487_26131.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03530642_30643.JPEG,169,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01749939_10660.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01749939_1310.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04370456_2551.JPEG,170,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04442312_1784.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02137549_9225.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03201208_6521.JPEG,171,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03444034_9199.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03444034_5061.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03444034_1667.JPEG,172,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02892767_11941.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02892767_14861.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02892767_22441.JPEG,173,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03680355_8653.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03394916_55610.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02125311_14156.JPEG,174,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n06596364_19525.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03478589_4702.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03709823_2211.JPEG,175,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03450230_6251.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01592084_4057.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04277352_12917.JPEG,176,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04579432_29832.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03710721_25259.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03710721_31125.JPEG,177,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03782006_6492.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04125021_16380.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01872401_2979.JPEG,178,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02138441_8902.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02138441_6527.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02138441_4835.JPEG,179,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04366367_10142.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03018349_8493.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02206856_2124.JPEG,180,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04476259_12231.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03920288_2189.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02447366_6189.JPEG,181,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04372370_40288.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07734744_700.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04347754_4667.JPEG,182,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n03595614_29357.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02879718_15354.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02128757_9928.JPEG,183,between_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02077923_322.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02077923_9630.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02077923_2631.JPEG,184,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n02859443_48160.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02859443_4629.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03814639_3588.JPEG,185,class_boundary
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04467665_23080.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04467665_5592.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04467665_62524.JPEG,186,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n04579145_6802.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04579145_4934.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04579145_4145.JPEG,187,within_class
participant_53,stimuli/imagenet2012_human_eval_v2.1_images/n01945685_8697.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01945685_11833.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01945685_13753.JPEG,188,within_class
