id,image1,image2,image3,trial,triplet_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07716358_6471.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07716358_13585.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07716358_22135.JPEG,103,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04067472_41720.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04067472_2181.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04067472_1583.JPEG,104,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01784675_2073.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01784675_14661.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01784675_9345.JPEG,105,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03290653_884.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03290653_20342.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03290653_6796.JPEG,106,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03291819_44089.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03291819_10248.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04209133_7840.JPEG,107,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04154565_9870.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03733131_17184.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02666196_16692.JPEG,108,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03530642_18251.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04065272_9797.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03450230_2510.JPEG,109,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03888257_9399.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03794056_14452.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03131574_21217.JPEG,110,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03047690_7458.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03047690_19583.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03047690_46037.JPEG,111,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01773157_1258.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02071294_2747.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09288635_28076.JPEG,112,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02727426_2933.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02727426_15349.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02727426_23251.JPEG,113,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03529860_5491.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02259212_4551.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03697007_23481.JPEG,114,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04370456_502.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04370456_8379.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04370456_1870.JPEG,115,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07768694_7838.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04243546_10777.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03775546_13669.JPEG,116,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04252077_5896.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03692522_8401.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03692522_816.JPEG,117,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04317175_10067.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03895866_28297.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03877472_16281.JPEG,118,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02963159_7458.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04613696_995.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03942813_14702.JPEG,119,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02823750_3669.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03424325_17977.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02859443_736.JPEG,120,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04252225_9872.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04252225_1218.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04252225_2593.JPEG,121,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07932039_6634.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02389026_617.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07613480_9370.JPEG,122,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02966687_11780.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02966687_7870.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02966687_1962.JPEG,123,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03733281_34875.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n11939491_5468.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03763968_7291.JPEG,124,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n09399592_16483.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09399592_33929.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09399592_67813.JPEG,125,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03271574_3995.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03271574_15088.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03271574_1509.JPEG,126,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04557648_10265.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07693725_2425.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04557648_2496.JPEG,127,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04254777_21722.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03016953_6917.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03207743_15407.JPEG,128,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03196217_4937.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03032252_20871.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02988304_20844.JPEG,129,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03255030_14292.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03868863_371.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02412080_38546.JPEG,130,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03874599_458.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03874599_1114.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03874599_15510.JPEG,131,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07715103_15916.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04560804_13629.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07715103_1686.JPEG,132,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07932039_14711.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01882714_14901.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07753275_22634.JPEG,133,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04536866_21691.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03781244_17762.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03658185_12612.JPEG,134,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03895866_62868.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02480495_22432.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04597913_1646.JPEG,135,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04462240_15092.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07693725_8860.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01990800_3905.JPEG,136,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03345487_11543.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03627232_25667.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03345487_3061.JPEG,137,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04336792_16020.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07892512_18730.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03710721_4117.JPEG,138,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03485407_6723.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03485407_3497.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03485407_1090.JPEG,139,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04355338_14078.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04355338_5776.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04355338_20376.JPEG,140,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04536866_2118.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04536866_443.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04065272_19151.JPEG,141,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02797295_14513.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04111531_22403.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03532672_22935.JPEG,142,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03991062_5798.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03991062_19064.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04467665_23054.JPEG,143,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01770081_18137.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01770081_11955.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01770081_6502.JPEG,144,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02841315_35859.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07802026_7514.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04141076_14977.JPEG,145,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03710193_11840.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03710193_15826.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03710193_17070.JPEG,146,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02497673_2844.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04447861_438.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04447861_3916.JPEG,147,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02391049_7261.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02391049_3247.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02391049_1296.JPEG,148,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03916031_20672.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03916031_2668.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03916031_32636.JPEG,149,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02346627_13009.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02114367_106.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01440764_20523.JPEG,150,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03495258_8357.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03495258_15677.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03495258_29072.JPEG,151,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02782093_33038.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02391049_377.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04004767_178.JPEG,152,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n06785654_13236.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n06785654_4811.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n06785654_14203.JPEG,153,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02115913_2475.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02115913_12388.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02115913_3947.JPEG,154,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04258138_4868.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04258138_5281.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04258138_331.JPEG,155,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n09246464_30437.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07754684_4031.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09246464_18316.JPEG,156,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03355925_22844.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04040759_4321.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03355925_6974.JPEG,157,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04235860_5965.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04235860_3115.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04235860_5088.JPEG,158,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03602883_13875.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07880968_8566.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07880968_7411.JPEG,159,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07875152_8804.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07875152_7248.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07875152_4019.JPEG,160,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03887697_4511.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03187595_767.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04447861_8736.JPEG,161,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04599235_23335.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03000247_9683.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03000247_64907.JPEG,162,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04515003_8709.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03355925_8056.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04515003_34246.JPEG,163,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03930630_5974.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02167151_568.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04149813_5399.JPEG,164,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02504013_815.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02504013_7045.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02504013_1228.JPEG,165,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04049303_7437.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04049303_4120.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04209239_10396.JPEG,166,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03584254_166.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04462240_5808.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04462240_51.JPEG,167,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n11939491_7046.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04317175_9302.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n13044778_2886.JPEG,168,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02130308_2675.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02130308_19027.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02130308_503.JPEG,169,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03201208_29773.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03764736_2362.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03764736_3602.JPEG,170,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04239074_9388.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03666591_12565.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n13133613_32814.JPEG,171,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04033901_2107.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02782093_16942.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03250847_10937.JPEG,172,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04332243_353.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04332243_9739.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04332243_22562.JPEG,173,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04141975_11730.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01917289_917.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01917289_42.JPEG,174,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01774750_9290.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03216828_36864.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01774750_7585.JPEG,175,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02231487_2313.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02231487_8802.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03710637_24728.JPEG,176,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03000134_1111.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n10565667_15293.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03000134_4209.JPEG,177,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04070727_1921.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n06794110_6951.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02127052_15235.JPEG,178,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_8903.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_1449.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02807133_18053.JPEG,179,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04209239_9618.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09246464_8366.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09246464_11711.JPEG,180,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04254680_11316.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03903868_86787.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03891251_1918.JPEG,181,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02445715_4170.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04579145_3684.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03995372_7442.JPEG,182,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07880968_6618.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02963159_10413.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07880968_1076.JPEG,183,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02114548_3049.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02114548_17970.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02114548_1354.JPEG,184,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03929855_509.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01687978_8616.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01687978_5303.JPEG,185,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03717622_3761.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03717622_3661.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02877765_5523.JPEG,186,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02978881_9987.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02165105_3472.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03444034_7623.JPEG,187,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03127925_17983.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01784675_1637.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04404412_22270.JPEG,188,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01484850_12143.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01484850_23400.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01484850_8204.JPEG,189,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02782093_7312.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02782093_4689.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02782093_28950.JPEG,190,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01914609_2694.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01914609_2487.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01914609_6810.JPEG,191,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01770081_5516.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01770081_4442.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04005630_113.JPEG,192,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04153751_7030.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02917067_8080.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04376876_764.JPEG,193,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03666591_47969.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03666591_30667.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03666591_5523.JPEG,194,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03980874_797.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03980874_5854.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03980874_11557.JPEG,195,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03924679_18461.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04435653_1659.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03924679_6774.JPEG,196,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02504458_4316.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02504458_3303.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02504458_4351.JPEG,197,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03899768_12624.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02992529_11779.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04152593_1493.JPEG,198,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04133789_15968.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04133789_6537.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04133789_20310.JPEG,199,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01665541_260.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04487394_19982.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01665541_1319.JPEG,200,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02454379_1244.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04371774_1428.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03929855_4257.JPEG,201,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02165105_8999.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02165105_4297.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02165105_3137.JPEG,202,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04204347_1081.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04204347_12112.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04204347_2854.JPEG,203,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03496892_15956.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04418357_26000.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04418357_5706.JPEG,204,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n01914609_9747.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01914609_6800.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n01914609_4654.JPEG,205,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02777292_24104.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02526121_7118.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07860988_30525.JPEG,206,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n04380533_5940.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07584110_4266.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04265275_10349.JPEG,207,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03598930_5489.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03598930_3570.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03598930_510.JPEG,208,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02412080_45461.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03492542_23154.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02787622_10606.JPEG,209,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07730033_5510.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07730033_8131.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n07730033_18752.JPEG,210,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02443484_2778.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02443484_5030.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02443484_5059.JPEG,211,within_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03976467_7343.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02783161_40944.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03271574_11804.JPEG,212,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n02281787_3971.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03452741_1528.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03452741_2387.JPEG,213,class_boundary
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07584110_1780.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n09246464_12092.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04479046_9996.JPEG,214,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n03595614_35522.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03594734_72473.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n04116512_18545.JPEG,215,between_class
participant_5,stimuli/imagenet2012_human_eval_v2.1_images/n07615774_11251.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n02129165_10552.JPEG,stimuli/imagenet2012_human_eval_v2.1_images/n03776460_15491.JPEG,216,between_class
